barrio_code,barrio_name,latitude,longitude,demand_type,id,building_type
85,La Paz,4481362.245,440484.0785,daytime,126,school
85,La Paz,4481367.426,440504.0362,daytime,127,school
85,La Paz,4481323.184,440664.6301,daytime,128,school
85,La Paz,4481315.945,440664.9496,daytime,128,school
85,La Paz,4481364.269,440772.5866,daytime,129,industrial
85,La Paz,4481896.009,440705.3381,daytime,130,commercial
85,La Paz,4481885.096,440681.4274,daytime,130,commercial
85,La Paz,4482024.317,440631.8255,daytime,131,retail
85,La Paz,4482050.239,440530.287,daytime,132,retail
85,La Paz,4482046.014,440522.8493,daytime,132,retail
85,La Paz,4482060.376,440600.7062,daytime,133,school
85,La Paz,4482058.834,440638.2421,daytime,133,school
85,La Paz,4482043.595,440609.1872,daytime,133,school
85,La Paz,4482059.171,440604.0561,daytime,133,school
85,La Paz,4482188.855,440752.8437,daytime,134,office
85,La Paz,4482188.195,440741.5384,daytime,134,office
85,La Paz,4482188.816,440738.9183,daytime,134,office
85,La Paz,4482186.344,440695.7488,daytime,134,office
85,La Paz,4482204.324,440716.6354,daytime,134,office
85,La Paz,4482196.475,440680.3934,daytime,134,office
85,La Paz,4482159.608,440681.8845,daytime,134,office
85,La Paz,4482188.033,440689.8707,daytime,134,office
85,La Paz,4482267.841,440702.6979,daytime,135,office
85,La Paz,4482284.636,440729.3373,daytime,135,office
85,La Paz,4482276.785,440685.8903,daytime,135,office
85,La Paz,4482253.613,440729.704,daytime,135,office
85,La Paz,4480725.825,441060.9769,daytime,136,hospital
85,La Paz,4480735.207,441069.5329,daytime,137,hospital
85,La Paz,4480745.864,440993.9639,daytime,138,hospital
85,La Paz,4480712.712,440981.1572,daytime,138,hospital
85,La Paz,4480749.262,441043.9293,daytime,138,hospital
85,La Paz,4480716.319,440992.3739,daytime,138,hospital
85,La Paz,4480744.292,440973.8072,daytime,138,hospital
85,La Paz,4480757.009,441013.4797,daytime,138,hospital
85,La Paz,4480757.104,441015.586,daytime,138,hospital
85,La Paz,4480719.87,441052.6702,daytime,138,hospital
85,La Paz,4480722.22,441007.6728,daytime,138,hospital
85,La Paz,4480737.994,440982.0153,daytime,138,hospital
85,La Paz,4480754.269,441029.598,daytime,138,hospital
85,La Paz,4480742.187,440973.9838,daytime,138,hospital
85,La Paz,4480879.763,440719.5178,daytime,139,commercial
85,La Paz,4480935.052,440706.6342,daytime,140,commercial
85,La Paz,4480947.788,440726.7893,daytime,140,commercial
85,La Paz,4480984.724,440652.052,daytime,141,commercial
85,La Paz,4480987.431,440729.7578,daytime,142,commercial
85,La Paz,4481010.016,440804.0212,daytime,143,commercial
85,La Paz,4481013.296,440820.3598,daytime,143,commercial
85,La Paz,4481099.191,441112.3774,daytime,144,public
85,La Paz,4481087.582,441139.6544,daytime,145,public
85,La Paz,4481092.262,441149.4129,daytime,145,public
85,La Paz,4481109.01,441098.8614,daytime,146,public
85,La Paz,4481119.999,441139.0421,daytime,147,public
85,La Paz,4481118.94,441112.2088,daytime,148,public
85,La Paz,4481139.688,441207.3935,daytime,149,public
85,La Paz,4481127.525,441215.4777,daytime,149,public
85,La Paz,4481137.518,441142.4039,daytime,150,public
85,La Paz,4481095.135,441339.4256,daytime,151,public
85,La Paz,4480877.417,441609.8687,daytime,152,retail
85,La Paz,4480876.077,441608.168,daytime,153,retail
85,La Paz,4480884.831,441614.685,daytime,154,retail
85,La Paz,4480905.342,441612.4711,daytime,155,retail
85,La Paz,4480650.566,441702.4541,daytime,156,office
85,La Paz,4480687.234,441720.5982,daytime,156,office
85,La Paz,4480690.424,441716.7087,daytime,156,office
85,La Paz,4480696.166,441699.4006,daytime,156,office
85,La Paz,4480676.948,441713.8934,daytime,156,office
85,La Paz,4480792.81,441723.8727,daytime,157,office
85,La Paz,4480799.63,441696.5619,daytime,157,office
85,La Paz,4480805.147,441698.627,daytime,157,office
85,La Paz,4480778.951,441704.7032,daytime,157,office
85,La Paz,4480779.071,441698.3773,daytime,157,office
85,La Paz,4480914.096,441694.1523,daytime,158,office
85,La Paz,4480914.8,441692.2983,daytime,158,office
85,La Paz,4480895.005,441667.9711,daytime,158,office
85,La Paz,4480905.854,441671.212,daytime,158,office
85,La Paz,4480909.282,441702.4472,daytime,158,office
85,La Paz,4481059.432,441751.1415,daytime,159,office
85,La Paz,4481065.924,441736.7997,daytime,159,office
85,La Paz,4481049.276,441728.7397,daytime,159,office
85,La Paz,4481069.205,441709.8479,daytime,159,office
85,La Paz,4481056.854,441719.1644,daytime,159,office
85,La Paz,4481065.506,441735.3865,daytime,159,office
85,La Paz,4480913.026,441616.8164,daytime,160,retail
85,La Paz,4480937.627,441622.5132,daytime,161,retail
85,La Paz,4480940.013,441627.3695,daytime,162,retail
85,La Paz,4480964.614,441628.4464,daytime,163,retail
85,La Paz,4480980.926,441627.9089,daytime,164,retail
85,La Paz,4481004.557,441639.7432,daytime,165,retail
85,La Paz,4480985.689,441558.172,daytime,166,commercial
85,La Paz,4480925.936,441584.1635,daytime,166,commercial
85,La Paz,4480932.321,441603.061,daytime,166,commercial
85,La Paz,4481043.596,441594.9835,daytime,166,commercial
85,La Paz,4480955.488,441599.5869,daytime,166,commercial
85,La Paz,4480927.7,441566.5916,daytime,166,commercial
85,La Paz,4481025.058,441579.9613,daytime,166,commercial
85,La Paz,4480936.333,441575.0859,daytime,166,commercial
85,La Paz,4481071.443,441621.9532,daytime,166,commercial
85,La Paz,4481117.58,441614.3551,daytime,166,commercial
85,La Paz,4480990.662,441616.6194,daytime,166,commercial
85,La Paz,4481065.775,441637.9849,daytime,166,commercial
85,La Paz,4480956.995,441608.5416,daytime,166,commercial
85,La Paz,4480936.822,441598.42,daytime,166,commercial
85,La Paz,4481071.857,441608.2997,daytime,166,commercial
85,La Paz,4480903.236,441600.9824,daytime,166,commercial
85,La Paz,4480980.372,441572.4539,daytime,166,commercial
85,La Paz,4481053.025,441611.2402,daytime,166,commercial
85,La Paz,4480995.324,441610.876,daytime,166,commercial
85,La Paz,4481062.548,441588.7967,daytime,166,commercial
85,La Paz,4481028.748,441573.0717,daytime,166,commercial
85,La Paz,4480991.739,441583.5876,daytime,166,commercial
85,La Paz,4480958.889,441608.7667,daytime,166,commercial
85,La Paz,4480972.311,441596.8175,daytime,166,commercial
85,La Paz,4480894.153,441566.061,daytime,166,commercial
85,La Paz,4480923.833,441586.2783,daytime,166,commercial
85,La Paz,4481097.774,441631.9007,daytime,166,commercial
85,La Paz,4480995.099,441553.0326,daytime,166,commercial
85,La Paz,4480926.18,441569.9264,daytime,166,commercial
85,La Paz,4480989.531,441583.2467,daytime,166,commercial
85,La Paz,4481116.584,441586.4953,daytime,166,commercial
85,La Paz,4480962.168,441606.9136,daytime,166,commercial
85,La Paz,4481001.467,441572.8486,daytime,166,commercial
85,La Paz,4481057.891,441606.9509,daytime,166,commercial
85,La Paz,4480923.879,441583.6026,daytime,166,commercial
85,La Paz,4481126.054,441635.2269,daytime,166,commercial
85,La Paz,4481038.566,441593.5701,daytime,166,commercial
85,La Paz,4481090.934,441634.832,daytime,166,commercial
85,La Paz,4481079.722,441612.1336,daytime,166,commercial
85,La Paz,4480926.752,441573.2635,daytime,166,commercial
85,La Paz,4480881.779,441589.1638,daytime,166,commercial
85,La Paz,4481097.818,441602.2402,daytime,166,commercial
85,La Paz,4480978.057,441594.9786,daytime,166,commercial
85,La Paz,4481039.332,441608.0174,daytime,166,commercial
85,La Paz,4481098.574,441635.6137,daytime,166,commercial
85,La Paz,4480978.931,441588.1087,daytime,166,commercial
85,La Paz,4481036.693,441603.7804,daytime,166,commercial
85,La Paz,4480903.031,441593.2002,daytime,166,commercial
85,La Paz,4481076.838,441605.9739,daytime,166,commercial
85,La Paz,4481013.131,441609.8455,daytime,166,commercial
85,La Paz,4480898.398,441565.0413,daytime,166,commercial
85,La Paz,4481024.427,441638.6484,daytime,167,retail
85,La Paz,4481040.356,441641.6638,daytime,168,retail
85,La Paz,4481043.531,441647.8498,daytime,169,retail
85,La Paz,4481117.242,441661.9763,daytime,170,retail
85,La Paz,4481290.899,441703.6284,daytime,171,hospital
85,La Paz,4481300.491,441713.5583,daytime,172,hospital
85,La Paz,4481314.165,441698.2489,daytime,172,hospital
85,La Paz,4481339.43,441647.4831,daytime,173,hospital
85,La Paz,4481318.566,441679.6368,daytime,173,hospital
85,La Paz,4481296.758,441644.5577,daytime,173,hospital
85,La Paz,4481299.025,441640.561,daytime,173,hospital
85,La Paz,4481332.091,441716.7944,daytime,174,hospital
85,La Paz,4481361.296,441749.5451,daytime,174,hospital
85,La Paz,4481339.491,441716.8785,daytime,174,hospital
85,La Paz,4481325.68,441721.8386,daytime,174,hospital
85,La Paz,4481346.424,441677.6203,daytime,175,hospital
85,La Paz,4481373.229,441678.49,daytime,175,hospital
85,La Paz,4481051.926,441643.503,daytime,176,retail
85,La Paz,4481066.871,441650.5416,daytime,177,retail
85,La Paz,4481065.729,441646.1469,daytime,178,retail
85,La Paz,4481087.632,441654.585,daytime,179,retail
85,La Paz,4481096.816,441655.018,daytime,180,retail
85,La Paz,4481107.309,441655.2583,daytime,181,retail
85,La Paz,4481121.183,441658.509,daytime,182,retail
85,La Paz,4481423.276,441550.0194,daytime,183,university
85,La Paz,4481140.577,441785.6817,daytime,184,office
85,La Paz,4481149.025,441788.9465,daytime,184,office
85,La Paz,4481149.415,441801.0154,daytime,184,office
85,La Paz,4481156.278,441789.4282,daytime,184,office
85,La Paz,4481169.512,441780.8231,daytime,184,office
85,La Paz,4481286.897,441763.6614,daytime,185,hospital
85,La Paz,4481281.608,441753.3628,daytime,185,hospital
85,La Paz,4481285.464,441811.2018,daytime,185,hospital
85,La Paz,4481285.501,441785.2661,daytime,185,hospital
85,La Paz,4481273.057,441794.0462,daytime,185,hospital
85,La Paz,4481269.241,441812.9597,daytime,185,hospital
85,La Paz,4481261.21,441820.4795,daytime,185,hospital
85,La Paz,4481269.743,441770.6952,daytime,185,hospital
85,La Paz,4481357.967,441796.4304,daytime,186,hospital
85,La Paz,4481357.142,441784.2011,daytime,186,hospital
85,La Paz,4481336.192,441850.6573,daytime,186,hospital
85,La Paz,4481386.623,441828.7042,daytime,186,hospital
85,La Paz,4481382.438,441781.7347,daytime,186,hospital
85,La Paz,4481390.405,441846.5236,daytime,186,hospital
85,La Paz,4481388.489,441828.1336,daytime,186,hospital
85,La Paz,4481354.946,441776.116,daytime,186,hospital
85,La Paz,4481338.928,441812.7518,daytime,186,hospital
85,La Paz,4481349.306,441814.3164,daytime,186,hospital
85,La Paz,4481350.774,441852.0853,daytime,186,hospital
85,La Paz,4481366.788,441817.6832,daytime,186,hospital
85,La Paz,4481347.17,441788.1497,daytime,186,hospital
85,La Paz,4481357.301,441853.7836,daytime,186,hospital
85,La Paz,4481327.667,441851.6602,daytime,186,hospital
85,La Paz,4481334.882,441811.9917,daytime,186,hospital
85,La Paz,4481377.977,441861.9875,daytime,186,hospital
85,La Paz,4481330.781,441837.3479,daytime,186,hospital
85,La Paz,4481396.374,441785.9356,daytime,186,hospital
85,La Paz,4481373.998,441857.8344,daytime,186,hospital
85,La Paz,4481398.474,441838.965,daytime,187,hospital
85,La Paz,4481449.855,441815.1831,daytime,188,hospital
85,La Paz,4481435.513,441813.1562,daytime,188,hospital
85,La Paz,4481433.018,441806.0214,daytime,188,hospital
85,La Paz,4481449.553,441815.159,daytime,188,hospital
85,La Paz,4481370.966,441699.5551,daytime,189,hospital
85,La Paz,4481376.939,441710.6032,daytime,189,hospital
85,La Paz,4481355.005,441701.6344,daytime,189,hospital
85,La Paz,4481389.013,441703.8194,daytime,189,hospital
85,La Paz,4481385.176,441718.4544,daytime,189,hospital
85,La Paz,4481356.624,441709.0205,daytime,189,hospital
85,La Paz,4481391.493,441658.2214,daytime,190,hospital
85,La Paz,4481369.892,441659.0036,daytime,190,hospital
85,La Paz,4481400.257,441659.8283,daytime,190,hospital
85,La Paz,4481388.633,441681.944,daytime,190,hospital
85,La Paz,4481398.347,441680.8546,daytime,190,hospital
85,La Paz,4481444.678,441771.2755,daytime,191,hospital
85,La Paz,4481434.257,441764.9505,daytime,191,hospital
85,La Paz,4481448.033,441746.9821,daytime,191,hospital
85,La Paz,4481443.488,441750.1042,daytime,191,hospital
85,La Paz,4481453.651,441767.0978,daytime,191,hospital
85,La Paz,4481445.664,441725.7153,daytime,192,hospital
85,La Paz,4481435.697,441715.8402,daytime,192,hospital
85,La Paz,4481466.254,441723.192,daytime,192,hospital
85,La Paz,4481470.923,441671.2167,daytime,193,hospital
85,La Paz,4481474.797,441678.8108,daytime,193,hospital
85,La Paz,4481535.747,441715.4413,daytime,194,hospital
85,La Paz,4481513.304,441731.4978,daytime,194,hospital
85,La Paz,4481541.921,441718.6565,daytime,194,hospital
85,La Paz,4481501.348,441736.7325,daytime,194,hospital
85,La Paz,4481550.281,441683.288,daytime,194,hospital
85,La Paz,4481520.451,441711.4085,daytime,194,hospital
85,La Paz,4481523.695,441684.9544,daytime,194,hospital
85,La Paz,4481556.257,441680.4063,daytime,194,hospital
85,La Paz,4481535.664,441702.6986,daytime,194,hospital
85,La Paz,4481504.421,441695.6075,daytime,194,hospital
85,La Paz,4481455.974,441789.9653,daytime,195,hospital
85,La Paz,4481449.17,441841.8814,daytime,195,hospital
85,La Paz,4481452.989,441783.9747,daytime,195,hospital
85,La Paz,4481480.244,441793.9726,daytime,195,hospital
85,La Paz,4481431.7,441832.2776,daytime,195,hospital
85,La Paz,4481463.941,441820.1494,daytime,195,hospital
85,La Paz,4481442.22,441832.9712,daytime,195,hospital
85,La Paz,4481160.327,440970.6864,daytime,196,public
85,La Paz,4481367.103,441238.2141,daytime,197,public
85,La Paz,4481354.839,441248.2019,daytime,197,public
85,La Paz,4481381.195,441254.2753,daytime,197,public
85,La Paz,4481457.979,440982.9699,daytime,198,commercial
85,La Paz,4481398.171,441407.385,daytime,199,university
85,La Paz,4481402.196,441410.2577,daytime,199,university
85,La Paz,4481436.551,441465.1887,daytime,200,university
85,La Paz,4481419.454,441483.0527,daytime,200,university
85,La Paz,4481418.096,441473.1488,daytime,200,university
85,La Paz,4481423.652,441485.9037,daytime,200,university
85,La Paz,4481436.948,441409.5043,daytime,201,university
85,La Paz,4481418.316,441408.1383,daytime,201,university
85,La Paz,4481456.796,441359.1886,daytime,202,university
85,La Paz,4481484.413,440864.816,daytime,203,commercial
85,La Paz,4481516.226,440954.7794,daytime,204,commercial
85,La Paz,4481592.243,441165.2535,daytime,205,commercial
85,La Paz,4481601.311,441177.3193,daytime,205,commercial
85,La Paz,4481614.361,440891.0936,daytime,206,commercial
85,La Paz,4481544.457,441515.4992,daytime,207,university
85,La Paz,4481509.597,441452.0833,daytime,207,university
85,La Paz,4481481.587,441516.9389,daytime,207,university
85,La Paz,4481477.143,441508.3461,daytime,207,university
85,La Paz,4481484.333,441431.6778,daytime,207,university
85,La Paz,4481504.3,441534.6054,daytime,207,university
85,La Paz,4481550.059,441429.795,daytime,207,university
85,La Paz,4481541.531,441545.7547,daytime,207,university
85,La Paz,4481515.275,441501.7823,daytime,207,university
85,La Paz,4481482.015,441563.2507,daytime,207,university
85,La Paz,4481533.747,441538.5043,daytime,207,university
85,La Paz,4481516.982,441420.0095,daytime,207,university
85,La Paz,4481533.803,441496.4321,daytime,207,university
85,La Paz,4481523.362,441419.1699,daytime,207,university
85,La Paz,4481513.848,441580.1892,daytime,207,university
85,La Paz,4481485.954,441424.5342,daytime,207,university
85,La Paz,4481551.716,441455.6196,daytime,207,university
85,La Paz,4481466.085,441559.1009,daytime,207,university
85,La Paz,4481552.522,441413.7113,daytime,207,university
85,La Paz,4481548.75,441507.6302,daytime,207,university
85,La Paz,4481490.645,441577.8962,daytime,207,university
85,La Paz,4481490.771,441439.6362,daytime,207,university
85,La Paz,4481488.401,441579.8125,daytime,207,university
85,La Paz,4481552.014,441524.5762,daytime,207,university
85,La Paz,4481532.258,441481.2393,daytime,207,university
85,La Paz,4481523.793,441531.6774,daytime,207,university
85,La Paz,4481492.911,441541.3222,daytime,207,university
85,La Paz,4481549.421,441454.8428,daytime,207,university
85,La Paz,4481547.015,441419.1311,daytime,207,university
85,La Paz,4481498.763,441540.267,daytime,207,university
85,La Paz,4481496.777,441452.6741,daytime,207,university
85,La Paz,4481593.014,441335.1208,daytime,208,university
85,La Paz,4481585.79,441342.7611,daytime,208,university
85,La Paz,4481596.656,441337.8138,daytime,208,university
85,La Paz,4481587.908,441323.1971,daytime,208,university
85,La Paz,4481579.88,441367.431,daytime,208,university
85,La Paz,4481581.486,441375.5328,daytime,208,university
85,La Paz,4481820.325,440723.7836,daytime,209,commercial
85,La Paz,4481873.417,440785.0025,daytime,210,commercial
85,La Paz,4481479.482,441644.8597,daytime,211,hospital
85,La Paz,4481492.186,441644.1887,daytime,211,hospital
85,La Paz,4481527.396,441646.6241,daytime,212,hospital
85,La Paz,4481535.939,441656.0984,daytime,212,hospital
85,La Paz,4482000.039,440675.3934,daytime,213,commercial
85,La Paz,4482049.818,440819.8234,daytime,214,commercial
85,La Paz,4482095.478,440708.315,daytime,215,retail
85,La Paz,4482087.009,440721.3899,daytime,215,retail
86,Valverde,4482152.596,441032.5883,daytime,216,hospital
86,Valverde,4482164.021,440988.0509,daytime,216,hospital
86,Valverde,4482118.152,441035.826,daytime,216,hospital
86,Valverde,4482159.085,440989.7529,daytime,216,hospital
86,Valverde,4482154.455,441021.6941,daytime,216,hospital
86,Valverde,4482188.264,441008.9564,daytime,216,hospital
86,Valverde,4482163.917,440988.4377,daytime,216,hospital
86,Valverde,4482269.914,441056.9583,daytime,217,industrial
86,Valverde,4482258.433,441058.6458,daytime,217,industrial
86,Valverde,4482376.583,441037.6193,daytime,218,industrial
86,Valverde,4482386.759,441037.8185,daytime,218,industrial
86,Valverde,4482291.604,441033.7468,daytime,218,industrial
86,Valverde,4482286.919,441031.4628,daytime,218,industrial
86,Valverde,4482350.803,441016.3081,daytime,218,industrial
86,Valverde,4482316.199,441028.5498,daytime,218,industrial
86,Valverde,4482380.114,441070.0581,daytime,218,industrial
86,Valverde,4482376.13,441013.9882,daytime,218,industrial
86,Valverde,4482352.543,441053.5482,daytime,218,industrial
86,Valverde,4482338.852,441069.4666,daytime,218,industrial
86,Valverde,4482377.324,441046.4559,daytime,218,industrial
86,Valverde,4482395.565,441053.2173,daytime,218,industrial
86,Valverde,4482334.26,441007.9775,daytime,218,industrial
86,Valverde,4482132.233,441646.5086,daytime,219,industrial
86,Valverde,4482151.939,441642.3008,daytime,220,industrial
86,Valverde,4482142.882,441612.8763,daytime,221,industrial
86,Valverde,4482430.095,441667.6739,daytime,222,industrial
86,Valverde,4482405.213,441649.8552,daytime,222,industrial
86,Valverde,4482425.133,441664.5137,daytime,222,industrial
86,Valverde,4482404.318,441633.7311,daytime,222,industrial
86,Valverde,4482396.905,441613.8735,daytime,222,industrial
86,Valverde,4482177.185,441562.7758,daytime,223,industrial
86,Valverde,4482220.829,441534.4034,daytime,224,office
86,Valverde,4482214.654,441501.2787,daytime,225,office
86,Valverde,4482215.043,441493.2373,daytime,225,office
86,Valverde,4482258.527,441488.0441,daytime,226,warehouse
86,Valverde,4482267.954,441513.4136,daytime,227,industrial
86,Valverde,4482275.779,441530.8245,daytime,227,industrial
86,Valverde,4482307.649,441518.4409,daytime,228,industrial
86,Valverde,4482297.369,441518.8792,daytime,228,industrial
86,Valverde,4482396.353,441509.7544,daytime,229,industrial
86,Valverde,4482435.471,441538.8892,daytime,229,industrial
86,Valverde,4482340.359,441519.1228,daytime,229,industrial
86,Valverde,4482180.226,441611.3723,daytime,230,industrial
86,Valverde,4482162.282,441612.0589,daytime,230,industrial
86,Valverde,4482187.04,441594.6537,daytime,230,industrial
86,Valverde,4482278.754,441571.9449,daytime,231,industrial
86,Valverde,4482258.542,441550.309,daytime,231,industrial
86,Valverde,4482281.327,441630.184,daytime,232,industrial
86,Valverde,4482289.111,441629.4775,daytime,232,industrial
86,Valverde,4482291.249,441594.7915,daytime,232,industrial
86,Valverde,4482279.392,441594.2373,daytime,232,industrial
86,Valverde,4482256.559,441616.972,daytime,232,industrial
86,Valverde,4482300.904,441542.2647,daytime,233,industrial
86,Valverde,4482291.411,441552.5903,daytime,233,industrial
86,Valverde,4482425.639,441562.7889,daytime,234,industrial
86,Valverde,4482330.413,441589.9825,daytime,234,industrial
86,Valverde,4482375.599,441581.9437,daytime,234,industrial
86,Valverde,4482387.621,441581.4251,daytime,234,industrial
86,Valverde,4481895.169,441419.4962,daytime,235,school
86,Valverde,4482209.622,441497.4776,daytime,236,industrial
86,Valverde,4482212.705,441486.0369,daytime,236,industrial
86,Valverde,4482196.61,441501.2045,daytime,236,industrial
86,Valverde,4482089.896,441178.6348,daytime,237,hospital
86,Valverde,4482021.553,441118.4835,daytime,237,hospital
86,Valverde,4482003.69,441152.2394,daytime,237,hospital
86,Valverde,4482023.844,441232.7434,daytime,237,hospital
86,Valverde,4482029.803,441206.3706,daytime,237,hospital
86,Valverde,4482051.043,441163.7914,daytime,237,hospital
86,Valverde,4482027.25,441170.0221,daytime,237,hospital
86,Valverde,4482016.666,441207.3536,daytime,237,hospital
86,Valverde,4482079.978,441131.4555,daytime,237,hospital
86,Valverde,4482067.871,441256.8457,daytime,237,hospital
86,Valverde,4481994.011,441201.4606,daytime,237,hospital
86,Valverde,4482037.245,441214.5705,daytime,237,hospital
86,Valverde,4482073.452,441192.0172,daytime,237,hospital
86,Valverde,4482005.963,441194.298,daytime,237,hospital
86,Valverde,4482098.111,441191.0873,daytime,237,hospital
86,Valverde,4482023.169,441120.5591,daytime,237,hospital
86,Valverde,4482044.815,441256.5478,daytime,237,hospital
86,Valverde,4482066.89,441265.6278,daytime,237,hospital
86,Valverde,4482050.341,441085.9298,daytime,237,hospital
86,Valverde,4482004.621,441134.0352,daytime,237,hospital
86,Valverde,4482041.434,441294.2323,daytime,237,hospital
86,Valverde,4482019.926,441256.3734,daytime,237,hospital
86,Valverde,4482018.213,441189.1468,daytime,237,hospital
86,Valverde,4482031.411,441116.7891,daytime,237,hospital
86,Valverde,4482038.867,441087.448,daytime,237,hospital
86,Valverde,4481984.522,441139.7913,daytime,237,hospital
86,Valverde,4482020.034,441133.7221,daytime,237,hospital
86,Valverde,4482016.26,441165.5409,daytime,237,hospital
86,Valverde,4482073.39,441168.9892,daytime,237,hospital
86,Valverde,4482197.543,441279.4658,daytime,238,industrial
86,Valverde,4482209.087,441282.372,daytime,238,industrial
86,Valverde,4482194.208,441271.0736,daytime,238,industrial
86,Valverde,4482301.48,441248.1757,daytime,239,industrial
86,Valverde,4482088.495,441318.7495,daytime,240,hospital
86,Valverde,4482096.707,441391.2235,daytime,241,hospital
86,Valverde,4482083.729,441363.8966,daytime,241,hospital
86,Valverde,4482088.704,441378.7475,daytime,241,hospital
86,Valverde,4482198.162,441323.2271,daytime,242,industrial
86,Valverde,4482258.039,441298.9382,daytime,243,industrial
86,Valverde,4482266.057,441287.1503,daytime,243,industrial
86,Valverde,4482257.622,441371.1348,daytime,244,industrial
86,Valverde,4482273.34,441407.6923,daytime,245,industrial
86,Valverde,4482302.779,441285.078,daytime,246,industrial
86,Valverde,4482302.656,441400.1902,daytime,247,industrial
86,Valverde,4482301.211,441419.0807,daytime,247,industrial
86,Valverde,4482235.016,441464.4894,daytime,248,office
86,Valverde,4482276.963,441435.9153,daytime,249,industrial
86,Valverde,4482263.065,441458.3079,daytime,250,industrial
86,Valverde,4482274.025,441486.9675,daytime,251,industrial
86,Valverde,4482266.047,441492.7662,daytime,251,industrial
86,Valverde,4482302.642,441467.6566,daytime,252,industrial
86,Valverde,4482289.323,441484.3711,daytime,252,industrial
86,Valverde,4482345.895,441475.7103,daytime,253,industrial
86,Valverde,4482371.135,441463.7297,daytime,254,industrial
86,Valverde,4482355.315,441438.7619,daytime,255,industrial
86,Valverde,4482291.081,441375.5344,daytime,256,industrial
86,Valverde,4482286.647,441362.705,daytime,256,industrial
86,Valverde,4482337.621,441347.2708,daytime,257,industrial
86,Valverde,4482343.417,441301.4499,daytime,258,industrial
86,Valverde,4482348.817,441375.0456,daytime,259,industrial
86,Valverde,4482356.02,441413.1415,daytime,260,industrial
86,Valverde,4482358.967,441358.9407,daytime,261,industrial
86,Valverde,4482368.71,441277.9257,daytime,262,industrial
86,Valverde,4482353.318,441254.9911,daytime,262,industrial
86,Valverde,4482365.943,441295.3276,daytime,263,industrial
86,Valverde,4482329.126,441176.1165,daytime,264,commercial
86,Valverde,4482329.295,441196.5275,daytime,264,commercial
86,Valverde,4482393.54,441324.1944,daytime,265,industrial
86,Valverde,4482436.342,441396.0289,daytime,266,industrial
86,Valverde,4482398.56,441393.7731,daytime,266,industrial
86,Valverde,4482432.851,441372.0102,daytime,267,industrial
86,Valverde,4482456.894,441386.3486,daytime,268,industrial
86,Valverde,4482401.086,441440.2997,daytime,269,industrial
86,Valverde,4482430.203,441438.9404,daytime,270,industrial
86,Valverde,4482475.684,441432.3924,daytime,271,industrial
86,Valverde,4482470.941,441481.6193,daytime,272,industrial
86,Valverde,4482486.939,441480.1271,daytime,272,industrial
86,Valverde,4482638.017,441478.1749,daytime,273,civic
86,Valverde,4482711.872,441073.3932,daytime,274,commercial
86,Valverde,4482724.016,441068.1717,daytime,275,commercial
86,Valverde,4481938.195,441977.6109,daytime,276,industrial
86,Valverde,4481922.25,441976.341,daytime,276,industrial
86,Valverde,4481973.318,441926.7446,daytime,277,industrial
86,Valverde,4481969.046,441902.5645,daytime,277,industrial
86,Valverde,4482000.842,441880.0746,daytime,278,industrial
86,Valverde,4482001.267,441876.859,daytime,278,industrial
86,Valverde,4481993.352,441857.921,daytime,278,industrial
86,Valverde,4481945.438,441941.8057,daytime,279,industrial
86,Valverde,4481963.5,441936.8875,daytime,279,industrial
86,Valverde,4481974.162,441956.0059,daytime,280,civic
86,Valverde,4481982.423,441971.5477,daytime,280,civic
86,Valverde,4482016.569,441931.0782,daytime,281,industrial
86,Valverde,4481997.34,441921.8373,daytime,281,industrial
86,Valverde,4482028.656,441898.8246,daytime,282,industrial
86,Valverde,4482013.987,441896.4024,daytime,282,industrial
86,Valverde,4482106.348,441926.2999,daytime,283,commercial
86,Valverde,4482090.453,441920.5572,daytime,283,commercial
86,Valverde,4482107.961,441933.8316,daytime,283,commercial
86,Valverde,4482141.574,442276.5524,daytime,284,industrial
86,Valverde,4482122.456,442211.4107,daytime,285,industrial
86,Valverde,4482133.696,442238.1488,daytime,285,industrial
86,Valverde,4482143.633,442185.2417,daytime,286,industrial
86,Valverde,4482144.805,442212.1821,daytime,286,industrial
86,Valverde,4482155.75,442207.342,daytime,286,industrial
86,Valverde,4482163.264,442109.183,daytime,287,industrial
86,Valverde,4482185.686,442100.0293,daytime,287,industrial
86,Valverde,4482224.773,442168.0321,daytime,288,industrial
86,Valverde,4482209.925,442149.5408,daytime,288,industrial
86,Valverde,4482210.605,442154.5881,daytime,288,industrial
86,Valverde,4482075.08,441758.3232,daytime,289,office
86,Valverde,4482062.507,441788.1175,daytime,289,office
86,Valverde,4482042.179,441789.7766,daytime,289,office
86,Valverde,4482114.851,441806.2925,daytime,290,office
86,Valverde,4482114.947,441687.8943,daytime,291,industrial
86,Valverde,4482129.379,441694.1248,daytime,292,industrial
86,Valverde,4482370.164,441687.3584,daytime,293,office
86,Valverde,4482355.667,441696.0753,daytime,293,office
86,Valverde,4482405.769,441701.1571,daytime,294,office
86,Valverde,4482095.389,441703.0805,daytime,295,industrial
86,Valverde,4482091.849,441705.9537,daytime,295,industrial
86,Valverde,4482103.392,441732.6826,daytime,295,industrial
86,Valverde,4482144.823,441753.8418,daytime,296,office
86,Valverde,4482171.169,441749.6325,daytime,297,office
86,Valverde,4482178.15,441723.7875,daytime,298,university
